country,dc_id,sku,year,week,week_start,demand_raw,source_file,source_sheet,product_name
Spain,700,00119-066-001,2021,46,2021-11-15,106.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2021,47,2021-11-22,117.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2021,48,2021-11-29,96.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2021,49,2021-12-06,116.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2021,50,2021-12-13,115.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2021,51,2021-12-20,91.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2021,52,2021-12-27,84.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,1,2022-01-03,116.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2021,53,2022-01-03,8.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,2,2022-01-10,101.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,3,2022-01-17,93.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,4,2022-01-24,89.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,5,2022-01-31,108.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,6,2022-02-07,102.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,7,2022-02-14,98.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,8,2022-02-21,108.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,9,2022-02-28,95.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,11,2022-03-14,243.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,12,2022-03-21,127.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,13,2022-03-28,103.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,14,2022-04-04,130.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,15,2022-04-11,177.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,16,2022-04-18,44.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,16,2022-04-18,102.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,17,2022-04-25,47.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,17,2022-04-25,97.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,18,2022-05-02,30.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,18,2022-05-02,122.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,19,2022-05-09,181.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,20,2022-05-16,0.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,20,2022-05-16,191.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,21,2022-05-23,202.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,22,2022-05-30,221.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,23,2022-06-06,268.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,24,2022-06-13,289.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,25,2022-06-20,375.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,26,2022-06-27,439.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,27,2022-07-04,448.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,28,2022-07-11,447.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,29,2022-07-18,431.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,30,2022-07-25,474.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,31,2022-08-01,467.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,32,2022-08-08,527.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,33,2022-08-15,169.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,34,2022-08-22,436.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,35,2022-08-29,618.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,36,2022-09-05,293.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,37,2022-09-12,249.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,38,2022-09-19,202.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,39,2022-09-26,213.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,40,2022-10-03,217.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,41,2022-10-10,202.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,42,2022-10-17,181.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,43,2022-10-24,181.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,44,2022-10-31,183.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,45,2022-11-07,183.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,46,2022-11-14,168.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,47,2022-11-21,152.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,48,2022-11-28,178.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,49,2022-12-05,180.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,50,2022-12-12,164.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,51,2022-12-19,172.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,52,2022-12-26,11.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2022,52,2022-12-26,174.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,1,2023-01-02,197.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,2,2023-01-09,179.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,3,2023-01-16,180.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,4,2023-01-23,155.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,5,2023-01-30,173.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,6,2023-02-06,178.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,7,2023-02-13,170.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,8,2023-02-20,179.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,9,2023-02-27,165.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,10,2023-03-06,184.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,11,2023-03-13,223.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,12,2023-03-20,189.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,13,2023-03-27,230.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,14,2023-04-03,281.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,15,2023-04-10,295.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,16,2023-04-17,246.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,17,2023-04-24,267.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,18,2023-05-01,284.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,19,2023-05-08,275.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,20,2023-05-15,255.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,21,2023-05-22,262.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,22,2023-05-29,262.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,23,2023-06-05,310.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,24,2023-06-12,339.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,25,2023-06-19,388.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,26,2023-06-26,417.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,27,2023-07-03,460.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,28,2023-07-10,451.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,29,2023-07-17,445.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,30,2023-07-24,484.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,31,2023-07-31,431.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,32,2023-08-07,422.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,33,2023-08-14,388.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,34,2023-08-21,378.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,35,2023-08-28,352.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,36,2023-09-04,281.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,37,2023-09-11,253.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,38,2023-09-18,222.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,39,2023-09-25,229.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,40,2023-10-02,249.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,41,2023-10-09,260.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,42,2023-10-16,223.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,43,2023-10-23,198.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,44,2023-10-30,188.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,45,2023-11-06,201.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,46,2023-11-13,204.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,47,2023-11-20,205.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,48,2023-11-27,211.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,49,2023-12-04,216.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,50,2023-12-11,193.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,51,2023-12-18,231.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2023,52,2023-12-25,197.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,1,2024-01-01,272.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,2,2024-01-08,179.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,3,2024-01-15,155.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,4,2024-01-22,187.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,5,2024-01-29,192.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,6,2024-02-05,198.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,7,2024-02-12,186.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,8,2024-02-19,198.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,9,2024-02-26,206.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,10,2024-03-04,205.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,11,2024-03-11,221.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,12,2024-03-18,229.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,13,2024-03-25,288.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,14,2024-04-01,279.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,15,2024-04-08,237.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,16,2024-04-15,225.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,17,2024-04-22,249.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,18,2024-04-29,242.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,19,2024-05-06,289.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,20,2024-05-13,258.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,21,2024-05-20,270.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,22,2024-05-27,292.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,23,2024-06-03,305.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,24,2024-06-10,348.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,25,2024-06-17,395.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,26,2024-06-24,443.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,27,2024-07-01,472.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,28,2024-07-08,464.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,29,2024-07-15,492.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,30,2024-07-22,458.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,31,2024-07-29,461.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,32,2024-08-05,513.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,33,2024-08-12,500.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,34,2024-08-19,434.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,35,2024-08-26,448.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,36,2024-09-02,346.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,37,2024-09-09,343.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,38,2024-09-16,243.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,39,2024-09-23,274.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,40,2024-09-30,293.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,41,2024-10-07,322.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,42,2024-10-14,301.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,43,2024-10-21,309.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,44,2024-10-28,208.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,45,2024-11-04,205.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,46,2024-11-11,227.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,47,2024-11-18,191.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,48,2024-11-25,273.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,49,2024-12-02,243.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,50,2024-12-09,225.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,51,2024-12-16,251.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2024,52,2024-12-23,227.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2025,1,2024-12-30,122.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2025,2,2025-01-06,242.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2025,3,2025-01-13,184.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2025,4,2025-01-20,193.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2025,5,2025-01-27,209.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2025,6,2025-02-03,235.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2025,7,2025-02-10,241.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2025,8,2025-02-17,200.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2025,9,2025-02-24,243.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2025,10,2025-03-03,216.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2025,11,2025-03-10,224.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2025,12,2025-03-17,222.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2025,13,2025-03-24,234.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2025,14,2025-03-31,239.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2025,15,2025-04-07,320.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2025,16,2025-04-14,321.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2025,17,2025-04-21,294.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2025,18,2025-04-28,281.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2025,19,2025-05-05,278.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2025,20,2025-05-12,272.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2025,21,2025-05-19,283.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2025,22,2025-05-26,308.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2025,23,2025-06-02,347.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2025,24,2025-06-09,379.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2025,25,2025-06-16,486.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2025,26,2025-06-23,464.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2025,27,2025-06-30,454.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2025,28,2025-07-07,456.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2025,29,2025-07-14,412.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2025,30,2025-07-21,420.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,700,00119-066-001,2025,31,2025-07-28,423.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
